53.136357 -27.939219
53.100343 -27.938848
53.143953 -27.939031
53.092584 -27.934660
53.076757 -27.938985
53.131784 -27.934718
53.118198 -27.938498
53.086909 -27.938361
53.139293 -27.938857
53.129851 -27.938170
53.090728 -27.938089
53.129460 -27.936790
53.102478 -27.937773
53.071219 -27.936676
53.090765 -27.937285
53.135759 -27.936952
53.100264 -27.936461
53.129922 -27.937214
53.128125 -27.937093
53.126158 -27.936855
53.092922 -27.936312
53.113465 -27.933288
53.113226 -27.936969
53.110689 -27.936156
53.090313 -27.936354
53.077098 -27.936499
53.080447 -27.936559
53.105830 -27.936079
53.073280 -27.935925
53.091708 -27.936023
53.100078 -27.936169
53.115048 -27.935517
53.081941 -27.933604
53.113268 -27.932425
53.138377 -27.935729
53.067578 -27.935828
53.093487 -27.934993
53.178053 -27.934767
53.083266 -27.935507
53.066142 -27.935062
53.152884 -27.935345
53.114129 -27.935008
53.103522 -27.933324
53.088448 -27.934210
53.109594 -27.934561
53.071995 -27.932488
53.101316 -27.934328
53.138579 -27.934432
53.140128 -27.934569
53.099695 -27.934739
53.103513 -27.934497
53.087526 -27.933565
53.074240 -27.933708
53.162860 -27.934564
53.133152 -27.931494
53.132555 -27.933529
53.098569 -27.933540
53.161118 -27.933023
53.113997 -27.931695
53.132217 -27.932962
53.140096 -27.932916
53.161307 -27.932467
53.115976 -27.930192
53.141544 -27.931365
53.129852 -27.932575
53.118586 -27.931770
53.146687 -27.932169
53.109667 -27.931691
53.091349 -27.931963
53.116057 -27.930945
53.073136 -27.931820
53.178312 -27.931531
53.094099 -27.931784
53.108868 -27.931640
53.156371 -27.931618
53.089536 -27.931012
53.151111 -27.931595
53.159642 -27.931379
53.125059 -27.929579
53.125438 -27.929483
53.145266 -27.929899
53.110229 -27.930488
53.089170 -27.930478
53.169293 -27.930004
53.121071 -27.928523
53.168252 -27.930038
53.129373 -27.930046
53.140553 -27.929342
53.135273 -27.929543
53.081174 -27.927983
53.129545 -27.929658
53.110695 -27.929717
53.144012 -27.928773
53.170130 -27.929656
53.087318 -27.929560
53.105812 -27.929595
53.172899 -27.928902
53.111214 -27.928955
53.077611 -27.929287
53.122665 -27.927278
53.096561 -27.928110
53.117646 -27.928745
53.177950 -27.928707
53.144756 -27.928429
53.091601 -27.928469
53.152689 -27.928614
53.135191 -27.928371
53.116906 -27.924072
53.121031 -27.927755
53.091693 -27.928279
53.118115 -27.927697
53.118326 -27.927777
53.168152 -27.927260
53.091640 -27.927261
53.135357 -27.927448
53.096375 -27.925975
53.129118 -27.927501
53.139025 -27.927027
53.141239 -27.927106
53.082150 -27.926959
53.114303 -27.922334
53.096635 -27.926393
53.167003 -27.925734
53.078117 -27.926091
53.128046 -27.925490
53.109983 -27.925669
53.099004 -27.924555
53.084021 -27.925340
53.158836 -27.925241
53.103140 -27.925723
53.146206 -27.924517
53.179338 -27.923594
53.182728 -27.925010
53.085365 -27.924513
53.137961 -27.923828
53.084891 -27.924226
53.095072 -27.924969
53.095650 -27.924826
53.093712 -27.924798
53.123033 -27.924234
53.119813 -27.924775
53.154089 -27.923360
53.155005 -27.924538
53.170495 -27.924238
53.113557 -27.924130
53.167053 -27.923675
53.083593 -27.923645
53.105324 -27.923381
53.178454 -27.921699
53.181983 -27.923489
53.090963 -27.922296
53.155994 -27.922863
53.116548 -27.922646
53.101665 -27.922410
53.125499 -27.921666
53.160545 -27.923016
53.116031 -27.922938
53.094899 -27.922216
53.084821 -27.923114
53.094688 -27.921881
53.122150 -27.922421
53.115724 -27.922059
53.131479 -27.921472
53.113593 -27.922764
53.165393 -27.918650
53.207250 -27.916167
53.168534 -27.922525
53.150392 -27.916920
53.140701 -27.921597
53.115366 -27.921455
53.171671 -27.921833
53.180261 -27.920858
53.125818 -27.920959
53.164102 -27.918633
53.087274 -27.921227
53.156910 -27.921335
53.213271 -27.921293
53.139741 -27.920449
53.182357 -27.921204
53.112815 -27.921142
53.158466 -27.918903
53.209961 -27.921027
53.203500 -27.920695
53.150535 -27.920569
53.150068 -27.920028
53.172079 -27.920529
53.184795 -27.920429
53.145633 -27.919770
53.149980 -27.919303
53.075067 -27.918840
53.193010 -27.921130
53.179241 -27.920714
53.179911 -27.920754
53.179811 -27.920657
53.117106 -27.919796
53.120106 -27.920110
53.075471 -27.920635
53.178762 -27.919984
53.192772 -27.919027
53.079903 -27.920606
53.169832 -27.918152
53.139910 -27.920106
53.106585 -27.917951
53.105993 -27.919171
53.151690 -27.918880
53.082981 -27.919904
53.146142 -27.918034
53.119639 -27.918074
53.206936 -27.915050
53.128245 -27.915267
53.116092 -27.919384
53.102184 -27.911920
53.177953 -27.917689
53.107740 -27.918445
53.077152 -27.918976
53.127115 -27.918958
53.117779 -27.918817
53.107179 -27.917705
53.075561 -27.919284
53.183137 -27.917651
53.199280 -27.918760
53.133139 -27.915933
53.193969 -27.918893
53.090215 -27.917186
53.215994 -27.918800
53.170385 -27.918405
53.204604 -27.918456
53.096966 -27.918643
53.105846 -27.918911
53.184773 -27.918451
53.161673 -27.918737
53.193099 -27.918911
53.207606 -27.914120
53.081158 -27.918760
53.207509 -27.918319
53.190292 -27.918403
53.073612 -27.917670
53.204859 -27.917940
53.092193 -27.917126
53.173326 -27.917721
53.147163 -27.917569
53.103379 -27.917419
53.103685 -27.917313
53.201817 -27.917483
53.103437 -27.917012
53.103843 -27.917050
53.116249 -27.917444
53.114865 -27.917190
53.086270 -27.917155
53.131802 -27.917088
53.162970 -27.916876
53.160618 -27.916857
53.103863 -27.916785
53.169040 -27.915882
53.192544 -27.915809
53.192792 -27.916696
53.136498 -27.916081
53.177528 -27.914960
53.193942 -27.916222
53.191642 -27.916372
53.115521 -27.914375
53.193359 -27.916126
53.089834 -27.915645
53.095918 -27.914537
53.137022 -27.914397
53.130361 -27.915506
53.161316 -27.915240
53.169095 -27.915703
53.104828 -27.913921
53.095789 -27.915158
53.129826 -27.915060
53.126924 -27.914977
53.124908 -27.915018
53.167196 -27.914401
53.119879 -27.914798
53.148305 -27.914731
53.175970 -27.914581
53.153364 -27.913964
53.183793 -27.914596
53.191868 -27.912425
53.188915 -27.914173
53.195381 -27.913620
53.099087 -27.914745
53.097919 -27.913720
53.162451 -27.914026
53.187527 -27.910983
53.153412 -27.914585
53.170828 -27.914659
53.096818 -27.912741
53.113849 -27.914013
53.086208 -27.913754
53.108125 -27.913859
53.130363 -27.913606
53.139951 -27.913903
53.095518 -27.909534
53.184772 -27.913388
53.148119 -27.913056
53.155536 -27.913407
53.074460 -27.913698
53.090130 -27.913086
53.212637 -27.913355
53.136621 -27.910535
53.211827 -27.913319
53.203648 -27.913095
53.156333 -27.913061
53.157067 -27.912909
53.105779 -27.898405
53.175846 -27.911813
53.205604 -27.907570
53.115907 -27.912124
53.116178 -27.912347
53.163730 -27.912048
53.172371 -27.911188
53.136107 -27.911277
53.081297 -27.912014
53.210335 -27.905827
53.180181 -27.911089
53.224570 -27.898323
53.222780 -27.911837
53.110253 -27.912048
53.115444 -27.911525
53.079985 -27.911597
53.079420 -27.911325
53.215382 -27.911041
53.117872 -27.910968
53.115285 -27.910418
53.138112 -27.910512
53.124675 -27.910578
53.241271 -27.897929
53.091767 -27.907891
53.161358 -27.910441
53.209222 -27.910261
53.171619 -27.910560
53.183087 -27.910288
53.131915 -27.910280
53.144189 -27.909842
53.177895 -27.909533
53.136274 -27.906341
53.187828 -27.910696
53.220858 -27.909754
53.148588 -27.907638
53.214183 -27.905406
53.211223 -27.908300
53.218398 -27.909601
53.111950 -27.906473
53.238160 -27.909778
53.102865 -27.900040
53.120729 -27.909600
53.142986 -27.909358
53.069436 -27.909549
53.189450 -27.904296
53.196577 -27.908633
53.211163 -27.907225
53.252271 -27.907993
53.199359 -27.909181
53.146871 -27.909044
53.068951 -27.908129
53.227861 -27.900334
53.153992 -27.908689
53.096403 -27.907222
53.188736 -27.908455
53.231364 -27.908839
53.186732 -27.908357
53.148346 -27.908196
53.230794 -27.908770
53.110363 -27.907150
53.193352 -27.903874
53.077136 -27.908759
53.148491 -27.908329
53.242708 -27.908096
53.129946 -27.908154
53.087997 -27.906810
53.110981 -27.906736
53.141272 -27.907076
53.094352 -27.906524
53.081057 -27.907841
53.161991 -27.906689
53.097858 -27.908020
53.148583 -27.908120
53.230216 -27.906684
53.211562 -27.907067
53.168682 -27.907433
53.137102 -27.907173
53.194908 -27.906982
53.203248 -27.904932
53.081682 -27.907277
53.227914 -27.903131
53.113972 -27.905940
53.164186 -27.903265
53.229703 -27.907232
53.096420 -27.906498
53.113264 -27.906869
53.201977 -27.904444
53.078629 -27.906951
53.077762 -27.906727
53.145482 -27.903842
53.075130 -27.906851
53.070304 -27.905139
53.166258 -27.906144
53.246477 -27.905611
53.149578 -27.905553
53.136826 -27.906497
53.150157 -27.906233
53.071484 -27.906030
53.215103 -27.905819
53.210901 -27.905197
53.134581 -27.905612
53.150821 -27.905478
53.211972 -27.905716
53.080370 -27.901699
53.144242 -27.905624
53.210747 -27.905858
53.077658 -27.905676
53.213406 -27.905077
53.242946 -27.905116
53.209612 -27.904688
53.102802 -27.903251
53.072012 -27.904592
53.188335 -27.904482
53.079637 -27.902003
53.146699 -27.904562
53.090759 -27.902759
53.112704 -27.904518
53.074707 -27.905209
53.071291 -27.905257
53.235372 -27.902830
53.188538 -27.904126
53.252801 -27.904020
53.197693 -27.903766
53.221575 -27.904290
53.165122 -27.904038
53.212859 -27.904185
53.145931 -27.901448
53.255394 -27.903966
53.175809 -27.903711
53.231531 -27.900674
53.148074 -27.903769
53.212359 -27.903985
53.163765 -27.903459
53.095304 -27.903986
53.165193 -27.903503
53.176633 -27.903718
53.241258 -27.903518
53.183056 -27.903209
53.231834 -27.903872
53.154650 -27.903763
53.247016 -27.903667
53.082854 -27.904035
53.181553 -27.903532
53.179939 -27.903793
53.159875 -27.902445
53.241477 -27.903360
53.082432 -27.902547
53.070839 -27.903816
53.092376 -27.902707
53.133252 -27.902921
53.241166 -27.903258
53.209622 -27.902388
53.225059 -27.900578
53.071819 -27.902516
53.150631 -27.902444
53.078884 -27.901952
53.181787 -27.902349
53.109797 -27.902577
53.151223 -27.901232
53.242852 -27.901851
53.141859 -27.901903
53.142594 -27.899969
53.207302 -27.901090
53.080252 -27.900541
53.143421 -27.901566
53.165228 -27.901759
53.124645 -27.901978
53.201413 -27.901550
53.123207 -27.901346
53.109552 -27.901394
53.072957 -27.901764
53.207195 -27.901781
53.208296 -27.901487
53.079647 -27.901382
53.067851 -27.902284
53.164740 -27.900185
53.179375 -27.901757
53.102978 -27.900345
53.081292 -27.900775
53.184246 -27.899626
53.197833 -27.901637
53.242203 -27.898861
53.086917 -27.901403
53.074960 -27.901950
53.079753 -27.901610
53.083793 -27.901119
53.127070 -27.901517
53.151602 -27.899725
53.213060 -27.901443
53.097338 -27.901246
53.185498 -27.901185
53.235286 -27.901057
53.224525 -27.901399
53.080369 -27.900932
53.169770 -27.900783
53.091232 -27.900872
53.114554 -27.900683
53.071818 -27.901395
53.170904 -27.900471
53.233491 -27.900387
53.233116 -27.899170
53.163266 -27.899371
53.137135 -27.900860
53.254941 -27.901043
53.211429 -27.900299
53.190596 -27.900344
53.160667 -27.897113
53.118818 -27.900172
53.133016 -27.900860
53.064897 -27.899729
53.075307 -27.900168
53.147739 -27.900507
53.071423 -27.900688
53.089613 -27.899901
53.139185 -27.900436
53.237578 -27.899965
53.072851 -27.900273
53.068627 -27.900199
53.070805 -27.900381
53.098476 -27.897669
53.066650 -27.897224
53.159470 -27.898454
53.251049 -27.898941
53.072223 -27.899865
53.082588 -27.899555
53.141204 -27.899538
53.087092 -27.899523
53.065005 -27.899952
53.193599 -27.898753
53.112740 -27.898783
53.234245 -27.899287
53.132935 -27.898267
53.092669 -27.899449
53.083700 -27.899441
53.210641 -27.899202
53.124014 -27.898854
53.128055 -27.899039
53.202785 -27.898838
53.138147 -27.899018
53.075464 -27.898691
53.126903 -27.898977
53.185759 -27.898659
53.187779 -27.898276
53.232880 -27.899026
53.145198 -27.897238
53.252023 -27.898641
53.071521 -27.898582
53.212684 -27.898211
53.093861 -27.898256
53.205178 -27.896817
53.232007 -27.896056
53.065037 -27.898120
53.250454 -27.897933
53.161897 -27.897088
53.194696 -27.898036
53.131266 -27.896296
53.164165 -27.897888
53.072294 -27.898006
53.233663 -27.897759
53.066740 -27.897873
53.204522 -27.897280
53.084541 -27.896949
53.160075 -27.898008
53.156299 -27.897409
53.205625 -27.896088
53.189705 -27.896768
53.255342 -27.896844
53.093058 -27.896066
53.179327 -27.897383
53.073559 -27.896556
53.063669 -27.896020
53.185738 -27.897272
53.184292 -27.897305
53.175330 -27.896843
53.103727 -27.896738
53.250931 -27.896377
53.105018 -27.893054
53.160633 -27.896349
53.082596 -27.896568
53.189019 -27.895995
53.161043 -27.896068
53.218301 -27.895447
53.135106 -27.895183
53.217529 -27.895879
53.181212 -27.894530
53.170022 -27.895420
53.128324 -27.895714
53.106670 -27.895305
53.079468 -27.895453
53.227084 -27.895993
53.128079 -27.895623
53.087099 -27.895555
53.123557 -27.895312
53.167990 -27.895514
53.064952 -27.895701
53.237070 -27.895388
53.085726 -27.895436
53.152760 -27.895319
53.116115 -27.893265
53.142581 -27.895062
53.122393 -27.893786
53.080782 -27.892093
53.255263 -27.894759
53.098710 -27.890110
53.124238 -27.894704
53.232827 -27.894657
53.087293 -27.894231
53.160200 -27.894519
53.196818 -27.894386
53.103531 -27.893414
53.158951 -27.894429
53.137902 -27.894630
53.205276 -27.893711
53.057261 -27.891879
53.061627 -27.894329
53.148525 -27.893565
53.250481 -27.893727
53.108171 -27.893053
53.211350 -27.893762
53.130699 -27.888663
53.222260 -27.892542
53.243466 -27.893625
53.092531 -27.892265
53.211168 -27.893647
53.131815 -27.893582
53.226365 -27.893846
53.245373 -27.893287
53.127365 -27.893637
53.196672 -27.893477
53.209400 -27.892956
53.096573 -27.893287
53.258518 -27.893077
53.252601 -27.892828
53.121098 -27.892725
53.077823 -27.893104
53.258541 -27.893269
53.066362 -27.891476
53.200642 -27.891828
53.102748 -27.892828
53.120028 -27.893309
53.202598 -27.893096
53.255031 -27.891463
53.054603 -27.892117
53.236648 -27.891502
53.139010 -27.892624
53.211650 -27.892395
53.108367 -27.892576
53.178560 -27.890208
53.060301 -27.892347
53.179314 -27.892022
53.201556 -27.890530
53.192569 -27.892133
53.166071 -27.891981
53.121722 -27.891390
53.082057 -27.892064
53.125295 -27.892243
53.232824 -27.891097
53.146166 -27.891945
53.104696 -27.892138
53.192544 -27.891405
53.157937 -27.891952
53.193005 -27.890840
53.072731 -27.891904
53.240673 -27.891085
53.118572 -27.891953
53.083810 -27.891604
53.121903 -27.891020
53.124085 -27.891202
53.110440 -27.890383
53.222466 -27.889428
53.173990 -27.891498
53.134281 -27.887885
53.198899 -27.888914
53.220139 -27.890869
53.115781 -27.891396
53.085463 -27.890737
53.263703 -27.889624
53.099582 -27.890605
53.164497 -27.890385
53.163538 -27.890486
53.072472 -27.891453
53.200756 -27.882404
53.144185 -27.890123
53.138774 -27.888087
53.181920 -27.891133
53.075669 -27.890309
53.113307 -27.891266
53.134409 -27.890950
53.133527 -27.890757
53.222681 -27.889267
53.065829 -27.890200
53.060054 -27.890697
53.140417 -27.890833
53.127676 -27.891001
53.182406 -27.890991
53.063932 -27.890220
53.253081 -27.888448
53.145116 -27.890341
53.203440 -27.890215
53.205440 -27.890586
53.080212 -27.890494
53.146605 -27.889674
53.186280 -27.890119
53.241388 -27.890361
53.236277 -27.888629
53.197121 -27.890049
53.164993 -27.890179
53.241586 -27.889558
53.231885 -27.889709
53.185869 -27.889992
53.059173 -27.889975
53.254703 -27.890151
53.098307 -27.889564
53.212806 -27.888771
53.125476 -27.889922
53.060385 -27.889941
53.124210 -27.889666
53.053267 -27.889675
53.176893 -27.889312
53.188212 -27.888661
53.192667 -27.889317
53.112705 -27.888442
53.236078 -27.887912
53.160175 -27.889182
53.110360 -27.888241
53.112169 -27.889067
53.240777 -27.886379
53.246267 -27.889080
53.164514 -27.883788
